sourcename sourcefeature sourcetype userid first_login_time first_login_usertype chuo_status first_chuo_bin youe_status fb_status cj_status allcj_status
广点通 regsourceid=dae016 app 83891410 2018-06-14 纯新 0 NA 0 0 0 0
广点通 regsourceid=dae016 app 84431746 2018-06-02 纯新 0 NA 0 0 0 0
亿玛dsp app_feature=dae133_1052 app 84935479 2018-06-08 纯新 0 NA 0 0 0 0
广点通 app_feature=dae182_1052 app 85679126 2018-06-18 纯新 0 NA 0 0 0 1
亿玛dsp app_feature=dae138_1052 app 54554491 2018-06-12 纯新 0 NA 0 0 0 0
广点通 regsourceid=dae046 app 83631555 2018-05-22 纯新 0 NA 0 0 0 0
神马SEM大额 regsourceid=dae042 app 57867658 2018-06-11 纯新 0 NA 0 0 0 0
陌陌信息流大额 regsourceid=dae040 app 50383756 2018-06-21 纯新 0 NA 0 0 0 0
百度SEM-MB大额 regsourceid=daebaidumb01 app 29253570 2018-06-03 纯新 0 NA 0 0 0 0
百度信息流大额 regsourceid=dae041 app 82984516 2018-05-12 纯新 0 NA 0 0 0 0
资产大额M站凡普金科 regsourceid=zcdaefanpujinke M 82943984 2018-06-18 纯新 0 NA 0 0 0 0
广点通 regsourceid=dae016 app 68235817 2018-06-08 纯新 0 NA 0 0 0 0
陌陌信息流大额 regsourceid=dae040 app 66583225 2018-06-13 纯新 0 NA 0 0 0 0
陌陌大额59 regsourceid=dae294 app 77485837 2018-06-20 纯新 0 NA 0 0 0 0
车主无忧 regsourceid=dae104 app 83295169 2018-05-28 纯新 0 NA 0 0 0 0
今日头条大额 regsourceid=dae258 app 57029555 2018-06-15 发标未成交 0 NA 0 0 0 0
广点通 regsourceid=dae016 app 83601971 2018-05-21 纯新 0 NA 0 0 0 0
广点通 regsourceid=dae148 app 65487236 2018-06-23 发标未成交 0 NA 0 0 0 0
广点通 regsourceid=dae007 app 64788771 2018-05-15 发标未成交 0 NA 0 0 0 0
广点通 app_feature=dae182_1052 app 85005033 2018-06-23 纯新 0 NA 0 0 0 0
广点通 regsourceid=dae015 app 79404924 2018-06-05 纯新 0 NA 0 0 0 0
陌陌信息流大额 regsourceid=dae040 app 85188115 2018-06-21 纯新 0 NA 0 0 0 1
陌陌信息流大额 regsourceid=dae040 app 35425507 2018-06-22 发标未成交 0 NA 0 0 0 0
神马SEM大额 regsourceid=dae042 app 51092879 2018-06-16 发标未成交 0 NA 0 0 0 0
广点通 regsourceid=dae016 app 80466372 2018-05-23 发标未成交 0 NA 0 0 0 0
广点通 regsourceid=dae167 app 86166675 2018-06-23 纯新 0 NA 0 0 0 0
广点通 app_feature=dae182_1052 app 79677732 2018-06-10 纯新 0 NA 0 0 0 0
百度SEM-MB大额 regsourceid=daebaidumb M 37823356 2018-05-13 发标未成交 0 NA 0 0 0 0
广点通 regsourceid=dae046 app 84877720 2018-06-13 戳额无额度 0 NA 0 0 0 0
广点通 regsourceid=dae054 app 52924659 2018-06-17 纯新 0 NA 0 0 0 0
今日头条大额 regsourceid=dae258 app 80104690 2018-06-20 纯新 0 NA 0 0 0 0
亿玛dsp app_feature=dae140_1052 app 86060940 2018-06-22 纯新 0 NA 0 0 0 0
广点通 regsourceid=dae016 app 67784839 2018-05-30 纯新 0 NA 0 0 0 0
神马SEM大额 regsourceid=daeshenma M 25774170 2018-05-30 发标未成交 0 NA 0 0 0 0
陌陌大额59 regsourceid=dae294 app 61487453 2018-06-18 纯新 0 NA 0 0 0 0
广点通 regsourceid=dae016 app 82949356 2018-05-21 发标未成交 0 NA 0 0 0 0
亿玛dsp app_feature=dae135_1052 app 72159560 2018-06-12 纯新 0 NA 0 0 0 0
今日头条大额 regsourceid=dae260 app 32985578 2018-06-18 发标未成交 0 NA 0 0 0 0
广点通 regsourceid=dae046 app 83979568 2018-05-27 纯新 0 NA 0 0 0 0
百度SEM-MB大额 regsourceid=dae035 app 60136657 2018-06-21 发标未成交 0 NA 0 0 0 0
陌陌信息流大额 regsourceid=dae040 app 85176695 2018-06-12 纯新 0 NA 0 0 0 0
陌陌信息流大额 regsourceid=dae040 app 75628814 2018-06-13 纯新 0 NA 0 0 0 0
亿玛dsp regsourceid=dae121 app 40589788 2018-06-18 纯新 0 NA 0 0 0 0
陌陌信息流大额 regsourceid=dae040 app 83623572 2018-06-20 纯新 0 NA 0 0 0 0
UC信息流大额 regsourceid=dae036 app 71739826 2018-05-09 发标未成交 0 NA 0 0 0 1
陌陌信息流大额 regsourceid=dae040 app 85913492 2018-06-21 纯新 0 NA 0 0 0 0
广点通 regsourceid=dae046 app 83661216 2018-05-22 纯新 0 NA 0 0 0 0
广点通 regsourceid=dae046 app 41638712 2018-06-18 发标未成交 0 NA 0 0 0 0
广点通 app_feature=dae181_1052 app 84798851 2018-06-08 纯新 0 NA 0 0 0 0
广点通 app_feature=dae183_1052 app 59467862 2018-06-20 发标未成交 1 10 0 0 0 0
广点通 app_feature=dae181_1052 app 83057201 2018-06-17 发标未成交 1 17 0 0 0 0
APP资产大额还呗 regsourceid=dae129 app 85464452 2018-06-15 纯新 0 NA 0 0 0 0
广点通 regsourceid=dae061 app 68868357 2018-06-14 发标未成交 0 NA 0 0 0 0
广点通 regsourceid=dae016 app 51986785 2018-05-27 纯新 0 NA 0 0 0 0
百融 regsourceid=dae132 app 85942329 2018-06-21 纯新 1 1 1 1 1 1
搜狗SEM-MB大额 regsourceid=daesgmb01 app 84408348 2018-06-04 发标未成交 1 3 0 0 0 1
广点通 regsourceid=dae005 app 84490578 2018-06-03 纯新 1 8 0 0 0 0
亿玛dsp app_feature=dae135_1052 app 81536757 2018-06-20 戳额无额度 1 20 0 0 0 0
亿玛dsp app_feature=dae134_1052 app 85558865 2018-06-17 纯新 0 NA 0 0 0 0
APP资产大额51卡宝 regsourceid=dae116 app 84434862 2018-06-10 纯新 0 NA 0 0 0 0
广点通 regsourceid=dae005 app 44647402 2018-06-02 纯新 0 NA 0 0 0 0
资产大额万谋数据 regsourceid=dae277 app 41122499 2018-06-11 纯新 0 NA 0 0 0 0
资产大额M站九格 regsourceid=zcdaejiuge M 82635203 2018-06-07 纯新 0 NA 0 0 0 0
亿玛dsp app_feature=dae135_1052 app 29001752 2018-06-16 发标未成交 0 NA 0 0 0 1
广点通 regsourceid=dae046 app 83763452 2018-05-24 纯新 0 NA 0 0 0 0
广点通 regsourceid=dae046 app 62687516 2018-06-13 发标未成交 0 NA 0 0 0 0
广点通 regsourceid=dae047 app 69672607 2018-05-16 发标未成交 0 NA 0 0 0 0
今日头条大额 regsourceid=dae301 app 78281698 2018-06-23 纯新 0 NA 0 0 0 0
今日头条大额 regsourceid=dae216 app 80801398 2018-06-22 发标未成交 0 NA 0 0 0 0
广点通 regsourceid=dae016 app 85871630 2018-06-20 纯新 0 NA 0 0 0 0
广点通 regsourceid=dae046 app 42865932 2018-06-17 发标未成交 0 NA 0 0 0 0
广点通 regsourceid=dae069 app 8052730 2018-06-02 发标未成交 0 NA 0 0 0 0
资产大额淘钱宝 regsourceid=dae096 app 17931568 2018-06-20 发标未成交 0 NA 0 0 0 0
广点通 regsourceid=dae015 app 82878504 2018-05-22 纯新 0 NA 0 0 0 1
亿玛dsp app_feature=dae133_1052 app 85608856 2018-06-17 纯新 0 NA 0 0 0 0
陌陌信息流大额 regsourceid=dae040 app 85247491 2018-06-13 纯新 0 NA 0 0 0 0
资产大额M站菠萝贷 regsourceid=zcdaeboluodai M 81533594 2018-06-08 纯新 0 NA 0 0 0 0
广点通 regsourceid=dae016 app 68127222 2018-05-19 纯新 0 NA 0 0 0 0
搜狗SEM-MB大额 regsourceid=daesgmb01 app 78588950 2018-06-12 发标未成交 1 4 0 0 0 0
亿玛dsp app_feature=dae133_1052 app 36928758 2018-06-12 发标未成交 1 3 0 0 0 0
资产大额M站九格 regsourceid=zcdaejiuge M 85496592 2018-06-16 纯新 1 1 0 0 0 0
广点通 regsourceid=dae016 app 81751214 2018-06-07 戳额无额度 0 NA 0 0 0 0
陌陌信息流大额 regsourceid=dae040 app 35481415 2018-06-07 成交 0 NA 0 0 0 0
今日头条大额 regsourceid=dae216 app 57227160 2018-06-15 发标未成交 0 NA 0 0 0 0
今日头条大额 regsourceid=dae254 app 79667430 2018-06-23 发标未成交 0 NA 0 0 0 0
广点通 regsourceid=dae016 app 17375125 2018-05-22 发标未成交 0 NA 0 0 0 0
亿玛dsp app_feature=dae137_1052 app 4813495 2018-06-18 发标未成交 0 NA 0 0 0 0
广点通 regsourceid=dae016 app 76048125 2018-05-21 纯新 0 NA 0 0 0 0
亿玛dsp app_feature=dae138_1052 app 78849441 2018-06-12 发标未成交 0 NA 0 0 0 0
广点通 app_feature=dae182_1052 app 79926608 2018-06-11 发标未成交 0 NA 0 0 0 0
广点通 regsourceid=dae012 app 85422094 2018-06-15 纯新 0 NA 0 0 0 1
资产大额淘钱宝 regsourceid=dae096 app 64411022 2018-05-22 发标未成交 0 NA 0 0 0 0
广点通 regsourceid=dae005 app 83300361 2018-05-17 纯新 0 NA 0 0 0 0
广点通 regsourceid=dae046 app 5692561 2018-06-18 发标未成交 0 NA 0 0 0 0
亿玛dsp app_feature=dae138_1052 app 85172141 2018-06-13 戳额无额度 0 NA 0 0 0 1
广点通 app_feature=dae183_1052 app 85372763 2018-06-21 纯新 0 NA 0 0 0 0
广点通 regsourceid=dae046 app 83568425 2018-05-31 纯新 0 NA 0 0 0 0
广点通 regsourceid=dae016 app 75285388 2018-05-18 发标未成交 0 NA 0 0 0 0
广点通 regsourceid=dae016 app 76142161 2018-05-21 纯新 0 NA 0 0 0 1
百度SEM-MB大额 regsourceid=daebaidumb01 app 84329547 2018-06-06 戳额无额度 0 NA 0 0 0 0
广点通 regsourceid=dae012 app 45317936 2018-05-20 纯新 0 NA 0 0 0 0
陌陌信息流大额 regsourceid=dae319 app 85982715 2018-06-22 纯新 0 NA 0 0 0 0
资产大额淘钱宝 regsourceid=dae096 app 69429678 2018-05-19 纯新 0 NA 0 0 0 0
陌陌信息流大额 regsourceid=dae040 app 85771328 2018-06-19 纯新 0 NA 0 0 0 0
广点通 regsourceid=dae015 app 78451370 2018-05-13 纯新 0 NA 0 0 0 0
亿玛dsp app_feature=dae138_1052 app 84582799 2018-06-21 发标未成交 0 NA 0 0 0 0
广点通 regsourceid=dae012 app 83568842 2018-05-23 纯新 0 NA 0 0 0 0
神马SEM大额 regsourceid=daeshenma M 84843064 2018-06-08 纯新 0 NA 0 0 0 0
资产值得借 regsourceid=dae030 app 79246755 2018-05-08 有额未发标 0 NA 0 0 0 0
广点通 regsourceid=dae016 app 83335938 2018-05-27 纯新 0 NA 0 0 0 0
亿玛dsp app_feature=dae136_1052 app 85288716 2018-06-13 纯新 0 NA 0 0 0 1
陌陌信息流大额 regsourceid=dae040 app 83883874 2018-06-13 纯新 0 NA 0 0 0 0
百度SEM-MB大额 regsourceid=daebaidumb01 app 40886678 2018-06-17 发标未成交 0 NA 0 0 0 0
今日头条大额 regsourceid=dae258 app 15734228 2018-06-16 发标未成交 0 NA 0 0 0 0
亿玛dsp app_feature=dae140_1052 app 85876390 2018-06-20 纯新 0 NA 0 0 0 0
广点通 app_feature=dae183_1052 app 85242435 2018-06-13 纯新 0 NA 0 0 0 0
今日头条大额 regsourceid=dae241 app 78348661 2018-06-23 发标未成交 0 NA 0 0 0 0
搜狗SEM-MB大额 regsourceid=daesgmb M 83310320 2018-05-22 发标未成交 0 NA 0 0 0 0
广点通 regsourceid=dae012 app 85773721 2018-06-19 纯新 0 NA 0 0 0 0
亿玛dsp app_feature=dae140_1052 app 67803714 2018-06-22 纯新 0 NA 0 0 0 0
广点通 regsourceid=dae015 app 49722734 2018-05-22 发标未成交 0 NA 0 0 0 0
广点通 app_feature=dae181_1052 app 85072763 2018-06-10 戳额无额度 0 NA 0 0 0 0
广点通 regsourceid=dae046 app 84699151 2018-06-16 纯新 0 NA 0 0 0 0
亿玛dsp app_feature=dae135_1052 app 29857775 2018-06-16 成交 0 NA 0 0 0 0
亿玛dsp app_feature=dae133_1052 app 9713277 2018-05-18 成交 0 NA 0 0 0 0
广点通 app_feature=dae183_1052 app 83395719 2018-06-21 纯新 0 NA 0 0 0 0
广点通 regsourceid=dae012 app 79971987 2018-06-15 戳额无额度 0 NA 0 0 0 0
广点通 regsourceid=dae012 app 76600443 2018-06-23 发标未成交 1 4 0 0 0 0
广点通 app_feature=dae182_1052 app 59008552 2018-06-17 发标未成交 1 2 0 0 0 0
广点通 regsourceid=dae046 app 32866111 2018-05-24 纯新 1 2 1 1 1 1
广点通 regsourceid=dae044 app 37813249 2018-06-05 发标未成交 1 1 0 0 0 1
百度SEM-MB大额 regsourceid=daebaidumb01 app 21144255 2018-06-03 成交 1 9 0 0 0 0
广点通 regsourceid=dae046 app 25037432 2018-05-22 发标未成交 1 16 0 0 0 0
广点通 app_feature=dae181_1052 app 37069144 2018-06-20 发标未成交 1 1 1 1 0 0
亿玛dsp app_feature=dae133_1052 app 25409117 2018-06-20 发标未成交 0 NA 0 0 0 0
广点通 regsourceid=dae046 app 85112309 2018-06-19 纯新 0 NA 0 0 0 0
广点通 regsourceid=dae016 app 84143861 2018-06-16 纯新 0 NA 0 0 0 0
广点通 regsourceid=dae012 app 85710538 2018-06-18 纯新 0 NA 0 0 0 0
广点通 regsourceid=dae016 app 24074770 2018-06-08 发标未成交 0 NA 0 0 0 0
亿玛dsp app_feature=dae133_1052 app 83861560 2018-06-11 发标未成交 0 NA 0 0 0 0
广点通 regsourceid=dae012 app 84937394 2018-06-20 纯新 0 NA 0 0 0 0
广点通 regsourceid=dae044 app 83304786 2018-06-05 纯新 0 NA 0 0 0 0
今日头条大额 regsourceid=dae257 app 85723953 2018-06-19 纯新 0 NA 0 0 0 0
广点通 app_feature=dae182_1052 app 5196843 2018-06-19 发标未成交 0 NA 0 0 0 0
亿玛dsp app_feature=dae135_1052 app 31647516 2018-06-17 发标未成交 0 NA 0 0 0 0
资产大额淘钱宝 regsourceid=dae096 app 75760811 2018-05-25 发标未成交 0 NA 0 0 0 0
广点通 app_feature=dae183_1052 app 74819476 2018-06-23 纯新 0 NA 0 0 0 0
广点通 regsourceid=dae016 app 83376013 2018-05-18 纯新 0 NA 0 0 0 0
资产大额淘钱宝 regsourceid=dae096 app 6438431 2018-05-10 发标未成交 0 NA 0 0 0 0
陌陌信息流大额 regsourceid=dae040 app 23990827 2018-06-17 发标未成交 0 NA 0 0 0 0
亿玛dsp app_feature=dae135_1052 app 63089619 2018-06-18 发标未成交 0 NA 0 0 0 1
今日头条大额 regsourceid=dae260 app 20841243 2018-06-22 纯新 0 NA 0 0 0 0
资产大额M站九格 regsourceid=zcdaejiuge M 29716008 2018-06-19 发标未成交 0 NA 0 0 0 0
亿玛dsp app_feature=dae138_1052 app 25473160 2018-06-19 纯新 0 NA 0 0 0 0
亿玛dsp app_feature=dae135_1052 app 16978427 2018-06-17 发标未成交 0 NA 0 0 0 1
资产大额M站九格 regsourceid=zcdaejiuge M 85565945 2018-06-19 纯新 0 NA 0 0 0 0
百度SEM-MB大额 regsourceid=dae244 app 23423468 2018-06-15 成交 0 NA 0 0 0 0
广点通 app_feature=dae183_1052 app 83732873 2018-06-13 纯新 0 NA 0 0 0 0
广点通 regsourceid=dae015 app 77540435 2018-05-20 发标未成交 0 NA 0 0 0 0
广点通 regsourceid=dae065 app 85482902 2018-06-19 纯新 0 NA 0 0 0 0
亿玛dsp app_feature=dae135_1052 app 42745471 2018-06-13 发标未成交 0 NA 0 0 0 0
广点通 regsourceid=dae150 app 77500797 2018-06-14 发标未成交 0 NA 0 0 0 0
广点通 regsourceid=dae016 app 72126540 2018-05-22 发标未成交 0 NA 0 0 0 0
陌陌信息流大额 regsourceid=dae040 app 20394125 2018-06-13 纯新 0 NA 0 0 0 0
亿玛dsp app_feature=dae135_1052 app 34374025 2018-06-18 纯新 0 NA 0 0 0 0
APP资产大额51卡宝 regsourceid=dae116 app 84915270 2018-06-08 纯新 0 NA 0 0 0 0
广点通 regsourceid=dae046 app 84163165 2018-05-30 纯新 0 NA 0 0 0 0
百度SEM-MB大额 regsourceid=daebaidumb M 85074392 2018-06-11 纯新 0 NA 0 0 0 1
广点通 regsourceid=dae016 app 15206760 2018-05-18 发标未成交 0 NA 0 0 0 0
广点通 regsourceid=dae016 app 37555509 2018-06-18 纯新 0 NA 0 0 0 0
百度信息流大额 regsourceid=dae041 app 300033 2018-05-12 发标未成交 0 NA 0 0 0 0
广点通 regsourceid=dae069 app 84403935 2018-06-10 纯新 0 NA 0 0 0 0
亿玛dsp app_feature=dae138_1052 app 82582696 2018-06-13 发标未成交 0 NA 0 0 0 0
搜狗SEM-MB大额 regsourceid=daesgmb01 app 79605571 2018-06-23 发标未成交 0 NA 0 0 0 0
广点通 regsourceid=dae012 app 25160266 2018-06-18 发标未成交 0 NA 0 0 0 0
广点通 regsourceid=dae016 app 84551932 2018-06-04 纯新 0 NA 0 0 0 0
资产大额M站闪电公积金 regsourceid=zcdaeshandiangongjijin M 84707309 2018-06-22 发标未成交 0 NA 0 0 0 0
神马SEM大额 regsourceid=daeshenma M 85227995 2018-06-15 戳额无额度 0 NA 0 0 0 0
今日头条大额 regsourceid=dae258 app 22294623 2018-06-21 发标未成交 0 NA 0 0 0 0
广点通 regsourceid=dae015 app 82794626 2018-05-20 纯新 0 NA 0 0 0 0
广点通 regsourceid=dae015 app 75312432 2018-06-02 发标未成交 0 NA 0 0 0 0
广点通 regsourceid=dae046 app 84582473 2018-06-04 纯新 0 NA 0 0 0 0
今日头条大额 regsourceid=dae242 app 84549210 2018-06-18 纯新 0 NA 0 0 0 0
广点通 regsourceid=dae016 app 24705003 2018-06-02 发标未成交 0 NA 0 0 0 0
神马SEM大额 app_feature=dae288_1052 app 76507198 2018-06-23 发标未成交 0 NA 0 0 0 0
广点通 regsourceid=dae016 app 84974062 2018-06-09 纯新 0 NA 0 0 0 1
广点通 regsourceid=dae015 app 76782450 2018-05-18 发标未成交 0 NA 0 0 0 0
广点通 regsourceid=dae016 app 83305960 2018-05-17 纯新 0 NA 0 0 0 0
亿玛dsp app_feature=dae134_1052 app 7536955 2018-06-17 成交 1 20 0 0 0 0
广点通 regsourceid=dae016 app 83237323 2018-05-16 纯新 1 6 1 1 1 1
亿玛dsp app_feature=dae139_1052 app 58267246 2018-06-22 发标未成交 1 4 0 0 0 1
广点通 regsourceid=dae012 app 22831526 2018-06-13 发标未成交 1 3 0 0 0 0
广点通 regsourceid=dae012 app 85856941 2018-06-21 戳额无额度 1 11 0 0 0 0
广点通 regsourceid=dae046 app 85097392 2018-06-11 纯新 1 8 1 1 0 0
今日头条大额 regsourceid=dae259 app 42157268 2018-06-14 纯新 1 3 0 0 0 1
百度SEM-MB大额 regsourceid=daebaidumb M 83997899 2018-05-27 纯新 1 4 0 0 0 0
广点通 regsourceid=dae016 app 26992410 2018-06-14 发标未成交 1 6 0 0 0 0
神马SEM大额 app_feature=dae288_1052 app 75878344 2018-06-17 纯新 0 NA 0 0 0 1
资产大额淘钱宝 regsourceid=dae096 app 82953732 2018-05-12 纯新 0 NA 0 0 0 1
广点通 regsourceid=dae012 app 85808942 2018-06-20 纯新 0 NA 0 0 0 0
广点通 regsourceid=dae016 app 83677585 2018-05-24 发标未成交 0 NA 0 0 0 0
百度SEM-MB大额 regsourceid=daebaidumb01 app 83205010 2018-06-17 发标未成交 0 NA 0 0 0 1
资产大额M站51信用卡 regsourceid=zcda51xinyongka app 6310967 2018-06-19 成交 0 NA 0 0 0 0
百融 regsourceid=dae132 app 20844956 2018-06-15 发标未成交 0 NA 0 0 0 0
今日头条大额 regsourceid=dae213 app 83933995 2018-06-20 纯新 0 NA 0 0 0 0
陌陌信息流大额 regsourceid=dae319 app 86042798 2018-06-22 纯新 0 NA 0 0 0 0
广点通 regsourceid=dae016 app 27084964 2018-06-05 发标未成交 0 NA 0 0 0 0
今日头条大额 regsourceid=dae261 app 9692831 2018-06-22 纯新 0 NA 0 0 0 0
神马SEM大额 regsourceid=dae042 app 85886030 2018-06-20 纯新 0 NA 0 0 0 0
广点通 app_feature=dae184_1052 app 84328918 2018-06-11 发标未成交 0 NA 0 0 0 0
广点通 regsourceid=dae046 app 73354834 2018-05-23 纯新 0 NA 0 0 0 0
亿玛dsp regsourceid=dae126 app 15991455 2018-06-21 纯新 0 NA 0 0 0 0
今日头条大额 regsourceid=dae261 app 9219950 2018-06-21 发标未成交 0 NA 0 0 0 0
广点通 regsourceid=dae015 app 77298897 2018-05-20 发标未成交 0 NA 0 0 0 0
广点通 regsourceid=dae016 app 82536718 2018-06-01 发标未成交 0 NA 0 0 0 0
广点通 app_feature=dae184_1052 app 85136105 2018-06-11 纯新 0 NA 0 0 0 0
百度SEM-MB大额 regsourceid=daebaidumb01 app 85871845 2018-06-21 纯新 0 NA 0 0 0 0
广点通 regsourceid=dae012 app 17376620 2018-06-03 纯新 0 NA 0 0 0 0
广点通 regsourceid=dae045 app 19142606 2018-06-10 发标未成交 0 NA 0 0 0 0
广点通 regsourceid=dae016 app 84202475 2018-05-30 纯新 0 NA 0 0 0 1
广点通 regsourceid=dae058 app 83906979 2018-05-26 纯新 0 NA 0 0 0 1
广点通 app_feature=dae182_1052 app 85129678 2018-06-11 纯新 0 NA 0 0 0 0
广点通 regsourceid=dae046 app 73864626 2018-05-20 发标未成交 0 NA 0 0 0 0
广点通 regsourceid=dae016 app 82597521 2018-05-16 纯新 0 NA 0 0 0 0
百度信息流大额 regsourceid=dae041 app 29186882 2018-05-13 纯新 0 NA 0 0 0 0
今日头条大额 regsourceid=dae256 app 26073292 2018-06-16 发标未成交 0 NA 0 0 0 0
陌陌信息流大额 regsourceid=dae040 app 8462149 2018-06-18 发标未成交 0 NA 0 0 0 0
广点通 regsourceid=dae016 app 72465271 2018-05-17 发标未成交 0 NA 0 0 0 0
亿玛dsp app_feature=dae139_1052 app 85965649 2018-06-21 纯新 0 NA 0 0 0 1
资产大额M站九格 regsourceid=zcdaejiuge M 63138203 2018-06-22 发标未成交 0 NA 0 0 0 0
广点通 regsourceid=dae015 app 36505567 2018-05-20 纯新 0 NA 0 0 0 0
今日头条大额 regsourceid=dae254 app 17136745 2018-06-12 纯新 0 NA 0 0 0 0
广点通 regsourceid=dae012 app 20486445 2018-06-11 发标未成交 0 NA 0 0 0 0
今日头条大额 regsourceid=dae213 app 32239930 2018-06-17 发标未成交 0 NA 0 0 0 0
广点通 regsourceid=dae016 app 36408573 2018-05-16 发标未成交 0 NA 0 0 0 0
广点通 regsourceid=dae016 app 41579014 2018-05-25 纯新 0 NA 0 0 0 0
亿玛dsp app_feature=dae138_1052 app 45344542 2018-06-14 发标未成交 0 NA 0 0 0 0
广点通 regsourceid=dae046 app 37684494 2018-06-13 发标未成交 0 NA 0 0 0 0
搜狗SEM-MB大额 regsourceid=daesgmb01 app 24942612 2018-06-23 成交 0 NA 0 0 0 0
广点通 regsourceid=dae016 app 83308576 2018-05-17 纯新 0 NA 0 0 0 0
广点通 regsourceid=dae015 app 25901101 2018-05-28 发标未成交 0 NA 0 0 0 0
亿玛dsp app_feature=dae139_1052 app 56321446 2018-06-23 发标未成交 0 NA 0 0 0 0
广点通 regsourceid=dae046 app 74989291 2018-05-24 发标未成交 0 NA 0 0 0 0
广点通 regsourceid=dae016 app 17967713 2018-06-23 纯新 0 NA 0 0 0 0
陌陌信息流大额 regsourceid=dae040 app 16308466 2018-06-13 纯新 0 NA 0 0 0 0
今日头条大额 regsourceid=dae258 app 23894229 2018-06-22 发标未成交 0 NA 0 0 0 0
广点通 regsourceid=dae016 app 83406134 2018-05-18 纯新 0 NA 0 0 0 0
广点通 regsourceid=dae046 app 83490632 2018-05-20 纯新 0 NA 0 0 0 0
广点通 regsourceid=dae046 app 41723317 2018-05-23 发标未成交 0 NA 0 0 0 0
广点通 regsourceid=dae015 app 83017493 2018-05-24 发标未成交 0 NA 0 0 0 0
今日头条大额 regsourceid=dae257 app 61932424 2018-06-19 发标未成交 0 NA 0 0 0 0
资产大额淘钱宝 regsourceid=dae096 app 43875745 2018-05-11 发标未成交 0 NA 0 0 0 0
亿玛dsp app_feature=dae133_1052 app 82763637 2018-06-10 纯新 0 NA 0 0 0 0
百度SEM-MB大额 regsourceid=daebaidumb01 app 32541790 2018-06-01 发标未成交 0 NA 0 0 0 0
亿玛dsp app_feature=dae139_1052 app 50723029 2018-06-23 发标未成交 0 NA 0 0 0 0
